-10, 3.00000
-9, 0.00000
-8, 3.00000
-7, 3.00000
-6, 0.00000
-5, 3.00000
-4, 3.00000
-3, 0.00000
-2, 3.00000
-1, 3.00000
0, 0.00000
1, 3.00000
2, 3.00000
3, 0.00000
4, 3.00000
5, 3.00000
6, 0.00000
7, 3.00000
8, 3.00000
9, 0.00000
10, 3.00000
